session_id,date,time,day_name,day_number,time_bin,token_id,charger_id,revenue_usd,consumption_usd,user_type,total_consumption,idle_time_post_charge,state_of_charger_upon_arrival,state_of_charge_bin,is_new,Id
6071,2/24/2023,3:08 AM,Friday,5,3:00 am,29924,1748,4.51,26.22,Taxi,11.27,26,0.22,0.2,FALSE,2642
8781,2/24/2023,10:33 PM,Friday,5,10:00 pm,17306,2365,6.57,39.41,Commercial,16.44,61,0.22,0.2,FALSE,2737
1207,2/25/2023,3:50 AM,Saturday,6,3:00 am,84846,4925,7.75,282.79,Residential,19.37,131,0.22,0.2,FALSE,294
7411,2/25/2023,2:56 AM,Saturday,6,2:00 am,61014,5690,5.04,62.99,Commercial,12.6,78,0.22,0.2,TRUE,2096
9201,2/25/2023,11:24 PM,Saturday,6,11:00 pm,24007,9434,5.24,20.52,Commercial,13.09,67,0.22,0.2,TRUE,2190
1386,2/26/2023,9:45 PM,Sunday,7,9:00 pm,64860,2364,7.32,204.14,Residential,18.29,50,0.22,0.2,FALSE,1746
4993,2/26/2023,9:37 PM,Sunday,7,9:00 pm,17306,7131,6.63,55.15,Commercial,16.58,5,0.22,0.2,FALSE,1763
9013,2/26/2023,12:55 AM,Sunday,7,12:00 am,79868,7131,5.14,94.56,Residential,12.85,114,0.22,0.2,FALSE,1885
338,2/27/2023,7:33 PM,Monday,1,7:00 pm,75193,7851,2.82,278.41,Commercial,7.05,2,0.22,0.2,FALSE,1082
1151,2/27/2023,3:16 PM,Monday,1,3:00 pm,24007,3038,6.11,64.14,Commercial,15.27,113,0.22,0.2,FALSE,523
1045,2/27/2023,8:56 PM,Monday,1,8:00 pm,24007,7397,5.95,29.3,Commercial,14.86,82,0.22,0.2,FALSE,1890
5461,2/27/2023,4:02 PM,Monday,1,4:00 pm,61014,2365,3.2,67.59,Commercial,8,91,0.22,0.2,FALSE,2073
829,2/28/2023,5:31 PM,Tuesday,2,5:00 pm,91712,7851,4.81,252.34,Residential,12.01,157,0.22,0.2,FALSE,243
1798,2/28/2023,3:46 PM,Tuesday,2,3:00 pm,71744,4925,7.31,48.73,Residential,18.28,184,0.22,0.2,FALSE,1781
9243,2/28/2023,6:48 AM,Tuesday,2,6:00 am,24007,6638,5.97,18.95,Commercial,14.92,18,0.22,0.2,FALSE,2582
7226,2/28/2023,6:54 PM,Tuesday,2,6:00 pm,29924,7131,6.14,80.1,Commercial,15.35,32,0.22,0.2,TRUE,2661
650,03/01/2023,6:56 PM,Wednesday,3,6:00 pm,64860,9649,4.8,290.48,Residential,12.01,357,0.22,0.2,FALSE,534
1098,03/01/2023,9:19 PM,Wednesday,3,9:00 pm,24007,7397,3.76,67.63,Residential,9.4,93,0.22,0.2,FALSE,2005
8044,03/01/2023,9:35 AM,Wednesday,3,9:00 am,79868,7577,4.17,18.62,Residential,10.43,110,0.22,0.2,FALSE,2384
387,03/02/2023,5:49 AM,Thursday,4,5:00 am,83893,7397,7.94,183.93,Residential,19.85,281,0.22,0.2,FALSE,1399
62,03/02/2023,6:31 PM,Thursday,4,6:00 pm,30274,7851,7.4,298.37,Truck,18.5,208,0.22,0.2,FALSE,300
248,03/03/2023,3:40 AM,Friday,5,3:00 am,21854,3038,2.66,112.19,Residential,6.65,146,0.22,0.2,FALSE,862
464,03/03/2023,11:40 PM,Friday,5,11:00 pm,27923,9649,5.11,184.95,Commercial,12.77,15,0.22,0.2,FALSE,222
1484,03/03/2023,2:11 PM,Friday,5,2:00 pm,45810,7397,6.68,89.16,Commercial,16.7,358,0.22,0.2,FALSE,1023
9186,03/03/2023,2:41 PM,Friday,5,2:00 pm,79868,7131,6.76,71.77,Residential,16.91,25,0.22,0.2,TRUE,1656
3844,03/03/2023,12:06 AM,Friday,5,12:00 am,37108,7131,3.38,51.16,Commercial,8.44,96,0.22,0.2,FALSE,2617
751,03/04/2023,4:05 AM,Saturday,6,4:00 am,36447,9434,3.65,131.93,Residential,9.12,126,0.22,0.2,FALSE,254
646,03/06/2023,8:05 PM,Monday,1,8:00 pm,30274,7851,7.76,239.81,Commercial,19.41,204,0.22,0.2,FALSE,899
1050,03/06/2023,11:54 AM,Monday,1,11:00 am,65351,4925,2.18,198.34,Residential,5.45,107,0.22,0.2,FALSE,319
158,03/06/2023,9:16 AM,Monday,1,9:00 am,77497,9434,2.62,192.67,Residential,6.55,342,0.22,0.2,FALSE,846
5305,03/06/2023,4:33 AM,Monday,1,4:00 am,37108,7131,6.21,63.13,Residential,15.53,98,0.22,0.2,TRUE,1548
8893,03/06/2023,3:06 AM,Monday,1,3:00 am,84846,1748,7.1,78.83,Commercial,17.74,116,0.22,0.2,FALSE,2697
699,03/07/2023,8:33 AM,Tuesday,2,8:00 am,64799,7851,5.85,198.18,Residential,14.62,123,0.22,0.2,FALSE,704
7026,03/07/2023,9:16 PM,Tuesday,2,9:00 pm,84846,9434,3.51,75.68,Commercial,8.78,10,0.22,0.2,FALSE,2387
63,03/08/2023,9:32 PM,Wednesday,3,9:00 pm,77497,9434,3.09,269.3,Residential,7.72,140,0.22,0.2,FALSE,538
6000,03/08/2023,11:01 PM,Wednesday,3,11:00 pm,73370,5690,2.46,99.57,Truck,6.14,44,0.22,0.2,TRUE,2031
5324,03/08/2023,2:53 AM,Wednesday,3,2:00 am,73370,7131,5,20.23,Residential,12.5,25,0.22,0.2,FALSE,2615
1937,03/08/2023,3:42 PM,Wednesday,3,3:00 pm,64799,6638,4.6,79,Residential,11.49,51,0.22,0.2,TRUE,2632
1673,03/09/2023,3:01 AM,Thursday,4,3:00 am,54686,9649,7.09,33.29,Residential,17.74,337,0.22,0.2,FALSE,819
4376,03/09/2023,5:42 AM,Thursday,4,5:00 am,17306,7131,3.22,67.15,Residential,8.05,81,0.22,0.2,FALSE,1987
8722,03/09/2023,2:34 AM,Thursday,4,2:00 am,79868,2365,7.76,42.85,Truck,19.4,101,0.22,0.2,TRUE,2294
6,03/10/2023,5:40 PM,Friday,5,5:00 pm,30274,7851,5.66,225.15,Commercial,14.15,258,0.22,0.2,TRUE,1234
2987,03/10/2023,6:33 AM,Friday,5,6:00 am,73370,7577,5.52,49.93,Residential,13.81,120,0.22,0.2,FALSE,1671
6449,03/10/2023,7:43 PM,Friday,5,7:00 pm,29924,5690,5.55,88.67,Truck,13.86,20,0.22,0.2,TRUE,2144
5494,03/11/2023,3:38 PM,Saturday,6,3:00 pm,61014,1748,2.81,19.57,Residential,7.02,115,0.22,0.2,TRUE,2306
3402,03/11/2023,11:48 AM,Saturday,6,11:00 am,64799,7577,3.83,16.97,Residential,9.59,93,0.22,0.2,FALSE,2575
1796,03/12/2023,3:32 AM,Sunday,7,3:00 am,22145,9434,7.35,38.29,Residential,18.38,61,0.22,0.2,FALSE,130
203,03/12/2023,8:19 PM,Sunday,7,8:00 pm,78943,7851,5.49,190.29,Commercial,13.74,71,0.22,0.2,TRUE,612
9458,03/12/2023,8:25 PM,Sunday,7,8:00 pm,79868,7131,5.19,84.13,Residential,12.97,77,0.22,0.2,FALSE,1920
7944,03/12/2023,11:45 AM,Sunday,7,11:00 am,73370,7397,7.24,54.61,Residential,18.11,111,0.22,0.2,FALSE,2055
1501,3/13/2023,9:04 AM,Monday,1,9:00 am,30274,7851,2.12,146.9,Truck,5.29,165,0.22,0.2,FALSE,949
596,3/13/2023,7:22 AM,Monday,1,7:00 am,17306,2364,2.91,118.99,Commercial,7.28,322,0.22,0.2,FALSE,1484
1479,3/13/2023,9:42 PM,Monday,1,9:00 pm,37108,3038,2.8,53.55,Commercial,7.01,75,0.22,0.2,FALSE,1541
4266,3/13/2023,12:05 PM,Monday,1,12:00 pm,29924,3038,7.78,27.83,Residential,19.45,60,0.22,0.2,TRUE,1734
7138,3/13/2023,11:51 PM,Monday,1,11:00 pm,29924,2365,6.44,67.96,Residential,16.1,106,0.22,0.2,TRUE,1845
4221,3/13/2023,9:52 PM,Monday,1,9:00 pm,29924,7577,3.86,97.43,Residential,9.65,20,0.22,0.2,TRUE,2276
9037,3/13/2023,8:59 AM,Monday,1,8:00 am,29924,6638,6.41,69.82,Taxi,16.02,41,0.22,0.2,FALSE,2342
8457,3/14/2023,7:54 AM,Tuesday,2,7:00 am,45810,9434,5.01,78.92,Commercial,12.52,95,0.22,0.2,FALSE,2485
303,3/16/2023,5:31 AM,Thursday,4,5:00 am,21854,7131,3.86,19.78,Commercial,9.65,228,0.22,0.2,FALSE,304
205,3/16/2023,3:41 AM,Thursday,4,3:00 am,11910,7577,4.12,269.57,Commercial,10.31,151,0.22,0.2,FALSE,1344
7035,3/17/2023,7:39 AM,Friday,5,7:00 am,73370,7397,6.9,71.4,Residential,17.25,118,0.22,0.2,FALSE,1908
4596,3/17/2023,11:44 PM,Friday,5,11:00 pm,45810,7397,4.08,37.68,Residential,10.19,13,0.22,0.2,FALSE,2180
1138,3/17/2023,9:14 PM,Friday,5,9:00 pm,64799,7577,3.3,38.19,Commercial,8.25,69,0.22,0.2,FALSE,2211
868,3/18/2023,3:38 PM,Saturday,6,3:00 pm,45810,7131,6.74,173.17,Residential,16.86,304,0.22,0.2,FALSE,1037
6049,3/18/2023,12:32 AM,Saturday,6,12:00 am,24007,7577,7.43,26.92,Commercial,18.59,36,0.22,0.2,FALSE,2546
1349,3/19/2023,12:37 AM,Sunday,7,12:00 am,67418,4925,2.44,94.11,Taxi,6.11,262,0.22,0.2,TRUE,1524
507,3/19/2023,11:13 PM,Sunday,7,11:00 pm,30274,6638,3.83,181.44,Commercial,9.57,50,0.22,0.2,FALSE,782
295,3/19/2023,6:38 AM,Sunday,7,6:00 am,64799,2364,6.79,115.4,Residential,16.97,82,0.22,0.2,FALSE,1198
9043,3/19/2023,10:00 AM,Sunday,7,10:00 am,24007,5690,3.52,65,Residential,8.81,54,0.22,0.2,FALSE,2099
196,3/20/2023,1:45 PM,Monday,1,1:00 pm,11910,5690,3.5,137.58,Truck,8.75,322,0.22,0.2,FALSE,1696
1725,3/20/2023,12:44 AM,Monday,1,12:00 am,71744,2364,7.8,158.21,Residential,19.5,347,0.22,0.2,FALSE,1814
3698,3/20/2023,5:46 PM,Monday,1,5:00 pm,84846,7397,2.4,27.99,Truck,6,111,0.22,0.2,FALSE,2301
928,3/21/2023,2:48 AM,Tuesday,2,2:00 am,30274,6638,4.61,246.03,Residential,11.51,107,0.22,0.2,FALSE,1226
1155,3/21/2023,10:29 AM,Tuesday,2,10:00 am,67418,9434,6.5,194.11,Residential,16.25,119,0.22,0.2,FALSE,460
6874,3/21/2023,3:38 AM,Tuesday,2,3:00 am,37108,1748,2.89,48.09,Commercial,7.22,47,0.22,0.2,TRUE,2302
2209,3/21/2023,2:08 PM,Tuesday,2,2:00 pm,17306,3038,6.48,70.92,Commercial,16.2,99,0.22,0.2,TRUE,2448
594,3/22/2023,3:53 AM,Wednesday,3,3:00 am,36447,9649,4.25,290.81,Residential,10.62,105,0.22,0.2,FALSE,75
804,3/22/2023,11:23 AM,Wednesday,3,11:00 am,61014,5690,4.47,111.23,Residential,11.16,12,0.22,0.2,FALSE,1368
1805,3/23/2023,5:58 AM,Thursday,4,5:00 am,73370,9649,3.68,10.34,Residential,9.2,242,0.22,0.2,FALSE,1112
7462,3/23/2023,2:12 AM,Thursday,4,2:00 am,73370,9434,3.9,49.63,Residential,9.75,39,0.22,0.2,FALSE,1732
4252,3/23/2023,10:28 AM,Thursday,4,10:00 am,64799,3038,5.89,96.69,Commercial,14.73,85,0.22,0.2,FALSE,2113
9911,3/23/2023,2:00 AM,Thursday,4,2:00 am,73370,7397,7.02,38.17,Residential,17.56,52,0.22,0.2,FALSE,2331
2156,3/23/2023,6:23 PM,Thursday,4,6:00 pm,29924,7397,2.98,83,Residential,7.45,118,0.22,0.2,FALSE,2532
1232,3/24/2023,1:21 PM,Friday,5,1:00 pm,45810,3038,3.9,94.56,Truck,9.76,67,0.22,0.2,TRUE,1675
9768,3/24/2023,10:35 AM,Friday,5,10:00 am,79868,7397,5.13,93.95,Residential,12.84,113,0.22,0.2,TRUE,2008
4169,3/24/2023,9:57 AM,Friday,5,9:00 am,64799,7577,6.6,82.18,Residential,16.49,56,0.22,0.2,FALSE,2179
9322,3/26/2023,5:37 PM,Sunday,7,5:00 pm,61014,7397,3.89,18.48,Residential,9.72,58,0.22,0.2,FALSE,2050
2153,3/27/2023,12:35 AM,Monday,1,12:00 am,17306,7131,7.75,49.41,Residential,19.37,20,0.22,0.2,FALSE,1906
4312,3/27/2023,4:21 AM,Monday,1,4:00 am,29924,7397,4.55,39.26,Residential,11.37,37,0.22,0.2,FALSE,2010
1064,3/28/2023,12:01 AM,Tuesday,2,12:00 am,78943,3038,3.65,192.58,Commercial,9.12,250,0.22,0.2,FALSE,1445
1181,3/28/2023,8:46 PM,Tuesday,2,8:00 pm,61014,3038,7.42,275.61,Commercial,18.54,180,0.22,0.2,FALSE,1312
5161,3/28/2023,3:15 AM,Tuesday,2,3:00 am,24007,7397,2.73,93.61,Residential,6.84,53,0.22,0.2,TRUE,1550
9750,3/28/2023,10:09 AM,Tuesday,2,10:00 am,64799,7131,2.28,66.24,Residential,5.7,15,0.22,0.2,FALSE,2376
2967,3/28/2023,6:15 AM,Tuesday,2,6:00 am,79868,7131,7.02,49.76,Truck,17.55,26,0.22,0.2,FALSE,2528
4514,3/29/2023,12:31 PM,Wednesday,3,12:00 pm,17306,6638,2.67,13.13,Commercial,6.68,25,0.22,0.2,FALSE,2691
537,3/30/2023,12:29 PM,Thursday,4,12:00 pm,30274,9649,6.44,23.85,Residential,16.1,347,0.22,0.2,TRUE,802
1347,3/30/2023,6:47 PM,Thursday,4,6:00 pm,83893,7397,7.36,35.55,Commercial,18.39,218,0.22,0.2,FALSE,322
8991,3/30/2023,7:56 AM,Thursday,4,7:00 am,37108,5690,7.61,32.88,Residential,19.04,68,0.22,0.2,TRUE,2363
1790,04/01/2023,7:17 AM,Saturday,6,7:00 am,84846,7577,3.25,150.09,Commercial,8.14,46,0.22,0.2,FALSE,4
1689,04/01/2023,6:37 AM,Saturday,6,6:00 am,37108,7131,3.4,212.28,Commercial,8.51,55,0.22,0.2,FALSE,1400
211,04/02/2023,9:06 AM,Sunday,7,9:00 am,77497,7851,3.92,162.37,Residential,9.79,213,0.22,0.2,FALSE,385
860,04/03/2023,7:01 PM,Monday,1,7:00 pm,55611,9434,6.92,168.69,Commercial,17.3,332,0.22,0.2,FALSE,1644
649,04/03/2023,11:37 PM,Monday,1,11:00 pm,77497,9649,5.79,225.45,Truck,14.47,226,0.22,0.2,FALSE,378
5218,04/03/2023,10:01 AM,Monday,1,10:00 am,17306,5690,6.56,88.84,Residential,16.4,54,0.22,0.2,FALSE,1556
3506,04/03/2023,6:57 PM,Monday,1,6:00 pm,84846,7397,7.9,13.47,Commercial,19.75,93,0.22,0.2,FALSE,1617
7102,04/03/2023,1:25 PM,Monday,1,1:00 pm,61014,7131,3.57,82.68,Residential,8.94,101,0.22,0.2,FALSE,2054
5083,04/03/2023,6:37 AM,Monday,1,6:00 am,73370,3038,6.26,10.42,Commercial,15.65,49,0.22,0.2,FALSE,2518
5444,04/04/2023,5:06 PM,Tuesday,2,5:00 pm,84846,7577,4.33,68.45,Residential,10.82,17,0.22,0.2,FALSE,2370
318,04/06/2023,8:29 PM,Thursday,4,8:00 pm,37108,5690,3.02,211.02,Commercial,7.54,196,0.22,0.2,FALSE,446
77,04/06/2023,7:24 AM,Thursday,4,7:00 am,45810,5690,7.06,267.96,Residential,17.65,238,0.22,0.2,FALSE,529
563,04/06/2023,12:26 AM,Thursday,4,12:00 am,64860,2364,2.71,70.92,Residential,6.78,349,0.22,0.2,TRUE,1241
247,04/06/2023,8:51 AM,Thursday,4,8:00 am,11910,6638,4.57,74.68,Residential,11.42,351,0.22,0.2,FALSE,306
103,04/06/2023,10:34 AM,Thursday,4,10:00 am,65351,7131,3.65,271.62,Residential,9.14,126,0.22,0.2,FALSE,292
590,04/06/2023,12:25 PM,Thursday,4,12:00 pm,17306,9434,6.1,187.2,Commercial,15.24,85,0.22,0.2,FALSE,214
173,04/07/2023,2:12 AM,Friday,5,2:00 am,75193,4925,6.99,5.19,Truck,17.49,207,0.22,0.2,FALSE,1211
1633,04/07/2023,6:12 PM,Friday,5,6:00 pm,83893,9649,3.81,68.41,Commercial,9.53,4,0.22,0.2,FALSE,1401
1736,04/07/2023,7:46 AM,Friday,5,7:00 am,64799,1748,2.1,96.92,Commercial,5.24,74,0.22,0.2,TRUE,1627
691,04/08/2023,10:13 PM,Saturday,6,10:00 pm,55611,3038,3.94,91.38,Residential,9.84,133,0.22,0.2,FALSE,1224
581,04/08/2023,10:36 PM,Saturday,6,10:00 pm,29924,7131,5.19,57.24,Residential,12.96,52,0.22,0.2,FALSE,83
1308,04/08/2023,8:23 AM,Saturday,6,8:00 am,73370,9649,6.57,191.88,Truck,16.43,206,0.22,0.2,FALSE,1339
200,04/08/2023,6:33 AM,Saturday,6,6:00 am,78943,9434,5.82,204.69,Commercial,14.54,337,0.22,0.2,FALSE,1491
1148,04/08/2023,8:28 PM,Saturday,6,8:00 pm,29924,6638,6.04,47.25,Commercial,15.1,88,0.22,0.2,FALSE,2283
1861,04/08/2023,12:04 AM,Saturday,6,12:00 am,73370,7131,4.39,36.52,Residential,10.98,77,0.22,0.2,FALSE,2327
1612,04/09/2023,7:01 AM,Sunday,7,7:00 am,22145,5690,3.79,165.82,Taxi,9.48,358,0.22,0.2,FALSE,647
242,04/09/2023,11:28 AM,Sunday,7,11:00 am,77497,7851,6.84,44.6,Commercial,17.11,152,0.22,0.2,FALSE,146
9369,04/09/2023,6:22 AM,Sunday,7,6:00 am,64799,3038,2.08,98.26,Residential,5.2,26,0.22,0.2,FALSE,1645
4502,04/10/2023,11:59 AM,Monday,1,11:00 am,37108,3038,3.51,13.18,Commercial,8.79,74,0.22,0.2,FALSE,2122
4524,04/11/2023,12:58 PM,Tuesday,2,12:00 pm,61014,7397,6.48,35.87,Residential,16.19,74,0.22,0.2,FALSE,1515
123,04/12/2023,11:56 AM,Wednesday,3,11:00 am,77497,2364,5.55,291.71,Commercial,13.88,150,0.22,0.2,FALSE,106
3943,04/12/2023,11:58 PM,Wednesday,3,11:00 pm,73370,2365,5.98,53.52,Commercial,14.95,88,0.22,0.2,FALSE,2018
9952,04/12/2023,8:05 PM,Wednesday,3,8:00 pm,61014,7397,6.61,84.94,Residential,16.52,77,0.22,0.2,FALSE,2269
1716,4/13/2023,6:29 PM,Thursday,4,6:00 pm,24007,9649,3.92,225.42,Commercial,9.81,28,0.22,0.2,TRUE,1756
1582,4/13/2023,8:35 AM,Thursday,4,8:00 am,61014,6638,3.3,151.06,Commercial,8.25,140,0.22,0.2,FALSE,1508
1763,4/13/2023,1:54 PM,Thursday,4,1:00 pm,84846,7397,4,43.76,Commercial,10.01,46,0.22,0.2,TRUE,2637
1391,4/14/2023,12:32 AM,Friday,5,12:00 am,54686,2364,6.97,222.62,Residential,17.42,32,0.22,0.2,FALSE,1361
1351,4/14/2023,9:40 PM,Friday,5,9:00 pm,67418,3038,5.84,148.18,Truck,14.6,3,0.22,0.2,FALSE,1558
6214,4/14/2023,10:28 AM,Friday,5,10:00 am,24007,6638,6.32,26.62,Commercial,15.81,5,0.22,0.2,FALSE,1727
4876,4/14/2023,10:44 PM,Friday,5,10:00 pm,24007,2365,2.18,50.83,Truck,5.45,82,0.22,0.2,TRUE,2543
688,4/15/2023,2:03 AM,Saturday,6,2:00 am,54686,3038,5.88,298.05,Commercial,14.7,27,0.22,0.2,FALSE,1134
1828,4/15/2023,8:33 AM,Saturday,6,8:00 am,73370,7577,3.93,168.62,Commercial,9.82,296,0.22,0.2,FALSE,1734
1297,4/15/2023,10:42 PM,Saturday,6,10:00 pm,91712,9434,5.77,49.38,Residential,14.43,239,0.22,0.2,TRUE,1247
1318,4/15/2023,2:19 AM,Saturday,6,2:00 am,11910,5690,3.92,177.95,Residential,9.79,84,0.22,0.2,FALSE,32
396,4/15/2023,12:12 AM,Saturday,6,12:00 am,23092,4925,4.49,133.08,Residential,11.23,306,0.22,0.2,FALSE,1710
413,4/16/2023,6:03 PM,Sunday,7,6:00 pm,37108,7397,2.54,85.41,Residential,6.34,341,0.22,0.2,FALSE,136
100,4/16/2023,4:21 PM,Sunday,7,4:00 pm,64860,4925,4.77,48.31,Truck,11.92,69,0.22,0.2,FALSE,1769
1167,4/16/2023,12:41 AM,Sunday,7,12:00 am,24007,3038,4.92,23.41,Residential,12.31,43,0.22,0.2,TRUE,1605
3099,4/16/2023,2:27 PM,Sunday,7,2:00 pm,61014,2365,7,68.42,Residential,17.5,118,0.22,0.2,FALSE,2336
6541,4/16/2023,1:56 AM,Sunday,7,1:00 am,17306,7131,4.05,88.16,Commercial,10.12,90,0.22,0.2,FALSE,2572
1061,4/17/2023,3:03 AM,Monday,1,3:00 am,24007,7397,7.94,66.28,Residential,19.85,33,0.22,0.2,FALSE,1715
9183,4/18/2023,9:35 PM,Tuesday,2,9:00 pm,45810,7131,3.76,79.06,Commercial,9.4,54,0.22,0.2,FALSE,1904
847,4/19/2023,11:39 AM,Wednesday,3,11:00 am,73370,9434,3.64,32.53,Commercial,9.1,293,0.22,0.2,TRUE,2
1048,4/19/2023,12:15 PM,Wednesday,3,12:00 pm,78943,7397,3.86,69.23,Residential,9.66,148,0.22,0.2,FALSE,559
520,4/19/2023,2:28 AM,Wednesday,3,2:00 am,64860,2364,5.75,62,Truck,14.38,254,0.22,0.2,FALSE,1280
993,4/20/2023,4:17 PM,Thursday,4,4:00 pm,37108,9649,6.32,86.15,Commercial,15.8,359,0.22,0.2,FALSE,877
230,4/21/2023,8:24 AM,Friday,5,8:00 am,37108,2364,2.62,25.82,Residential,6.56,223,0.22,0.2,FALSE,275
6586,4/21/2023,10:32 AM,Friday,5,10:00 am,84846,7397,3.02,58.11,Residential,7.54,82,0.22,0.2,FALSE,1966
4175,4/21/2023,3:26 PM,Friday,5,3:00 pm,45810,7397,4.19,28.16,Residential,10.46,16,0.22,0.2,FALSE,2631
562,4/22/2023,8:51 PM,Saturday,6,8:00 pm,75193,4925,6.26,151.57,Residential,15.65,270,0.22,0.2,FALSE,1044
1807,4/22/2023,11:01 PM,Saturday,6,11:00 pm,36447,7851,3.43,137.91,Residential,8.58,319,0.22,0.2,FALSE,1472
9637,4/22/2023,7:35 AM,Saturday,6,7:00 am,24007,9434,2.32,10.72,Truck,5.79,84,0.22,0.2,FALSE,1575
2778,4/22/2023,8:33 PM,Saturday,6,8:00 pm,73370,6638,7.52,14.56,Commercial,18.79,68,0.22,0.2,TRUE,2296
9908,4/22/2023,6:55 PM,Saturday,6,6:00 pm,61014,7577,2.26,52.03,Residential,5.65,6,0.22,0.2,FALSE,2339
6565,4/22/2023,8:01 AM,Saturday,6,8:00 am,64799,3038,6.91,95.69,Residential,17.27,85,0.22,0.2,FALSE,2563
4,4/23/2023,6:26 PM,Sunday,7,6:00 pm,61014,7851,6.08,153.73,Residential,15.2,172,0.22,0.2,FALSE,1819
252,4/23/2023,8:01 PM,Sunday,7,8:00 pm,36447,7851,7.06,263.66,Truck,17.65,339,0.22,0.2,FALSE,1142
36,4/23/2023,1:17 PM,Sunday,7,1:00 pm,71744,9434,3.23,234.44,Commercial,8.08,76,0.22,0.2,FALSE,201
2067,4/23/2023,7:10 PM,Sunday,7,7:00 pm,61014,7397,6.51,77.08,Residential,16.27,51,0.22,0.2,FALSE,1866
5444,4/23/2023,1:20 AM,Sunday,7,1:00 am,29924,6638,4.37,45.87,Residential,10.93,89,0.22,0.2,FALSE,2037
3208,4/23/2023,2:43 PM,Sunday,7,2:00 pm,84846,6638,3.45,71.72,Residential,8.64,79,0.22,0.2,FALSE,2284
1493,4/24/2023,3:33 AM,Monday,1,3:00 am,36447,6638,5.38,131.1,Commercial,13.46,283,0.22,0.2,FALSE,44
617,4/24/2023,3:21 AM,Monday,1,3:00 am,67418,3038,2.29,58.6,Residential,5.73,138,0.22,0.2,FALSE,735
4200,4/24/2023,9:00 AM,Monday,1,9:00 am,37108,7131,4.44,48.67,Commercial,11.1,17,0.22,0.2,FALSE,2558
802,4/25/2023,9:00 AM,Tuesday,2,9:00 am,73370,7851,5.06,167.21,Commercial,12.65,351,0.22,0.2,FALSE,1825
93,4/25/2023,9:00 AM,Tuesday,2,9:00 am,83893,2364,4.48,52.02,Residential,11.2,135,0.22,0.2,FALSE,1245
6809,4/25/2023,9:00 AM,Tuesday,2,9:00 am,64799,3038,3.23,72.36,Truck,8.08,53,0.22,0.2,FALSE,2244
456,4/26/2023,9:00 AM,Wednesday,3,9:00 am,21854,6638,2.58,89.45,Residential,6.44,2,0.22,0.2,FALSE,47
753,4/26/2023,9:00 AM,Wednesday,3,9:00 am,78943,7397,6.4,260.85,Residential,16,333,0.22,0.2,FALSE,1293
4636,4/26/2023,9:00 AM,Wednesday,3,9:00 am,64799,7577,6.69,51.27,Commercial,16.73,31,0.22,0.2,FALSE,2495
3407,4/26/2023,9:00 AM,Wednesday,3,9:00 am,24007,9434,2.83,99.65,Truck,7.08,77,0.22,0.2,FALSE,2738
632,4/27/2023,9:00 AM,Thursday,4,9:00 am,79868,3038,4.22,247.26,Commercial,10.54,14,0.22,0.2,TRUE,1064
1617,4/27/2023,9:00 AM,Thursday,4,9:00 am,54686,6638,5.66,20.92,Residential,14.16,323,0.22,0.2,FALSE,1751
9241,4/27/2023,9:00 AM,Thursday,4,9:00 am,64799,1748,4.74,82.98,Commercial,11.85,90,0.22,0.2,FALSE,1651
7079,4/27/2023,9:00 AM,Thursday,4,9:00 am,61014,9434,4.12,20.56,Residential,10.3,4,0.22,0.2,FALSE,2463
2035,4/27/2023,9:00 AM,Thursday,4,9:00 am,37108,3038,4.77,46.96,Commercial,11.93,69,0.22,0.2,FALSE,2585
533,4/28/2023,9:00 AM,Friday,5,9:00 am,36447,6638,6.87,205.46,Residential,17.18,294,0.22,0.2,TRUE,1595
4261,4/28/2023,9:00 AM,Friday,5,9:00 am,17306,7577,6.81,35.72,Residential,17.02,25,0.22,0.2,FALSE,1523
2694,4/28/2023,9:00 AM,Friday,5,9:00 am,73370,7577,5.68,86.99,Commercial,14.19,17,0.22,0.2,FALSE,1626
7398,4/28/2023,9:00 AM,Friday,5,9:00 am,17306,7397,3.79,49.54,Commercial,9.46,107,0.22,0.2,FALSE,1892
2516,4/28/2023,9:00 AM,Friday,5,9:00 am,64799,7131,3.6,88.12,Residential,9.01,63,0.22,0.2,FALSE,2084
5939,4/28/2023,9:00 AM,Friday,5,9:00 am,29924,2365,7.34,47.68,Truck,18.36,14,0.22,0.2,FALSE,2094
4461,4/28/2023,9:00 AM,Friday,5,9:00 am,24007,1748,7.09,14.24,Commercial,17.71,24,0.22,0.2,FALSE,2293
8845,4/28/2023,9:00 AM,Friday,5,9:00 am,17306,2365,4.31,85.79,Residential,10.77,103,0.22,0.2,TRUE,2365
406,4/29/2023,9:00 AM,Saturday,6,9:00 am,79868,9649,2.62,146.38,Residential,6.54,299,0.22,0.2,FALSE,574
1651,4/29/2023,9:00 AM,Saturday,6,9:00 am,17306,5690,5.27,206.28,Residential,13.18,315,0.22,0.2,FALSE,655
1392,4/30/2023,9:00 AM,Sunday,7,9:00 am,24007,7397,5.08,51.44,Commercial,12.7,120,0.22,0.2,FALSE,1883
5104,4/30/2023,9:00 AM,Sunday,7,9:00 am,73370,7577,6.15,66.77,Truck,15.38,25,0.22,0.2,TRUE,2471
3586,05/01/2023,9:00 AM,Monday,1,9:00 am,24007,5690,4.02,62.09,Residential,10.05,54,0.22,0.2,FALSE,2619
1373,05/02/2023,9:00 AM,Tuesday,2,9:00 am,24007,7397,4.69,12.76,Commercial,11.71,43,0.22,0.2,FALSE,1551
