charger_id,utilization_minutes,utilization_percent,session_duration,time_between_previous_session_minutes,NumberOfSessions,UptimeSeconds,date,id,is_queued,day_name,day_number,time,time_bin,utilization_bin,revenue_usd
9434,162,0.1125,3038,63.88333333,72,32061,08/04/2024,358,FALSE,Sunday,7,4:20:47 pm,4:00 pm,120,21.33923704
9434,108,0.075,2348,0.783333333,96,33901,08/14/24,369,FALSE,Wednesday,3,7:40:05 am,7:00 am,160,38.37098545
9434,144,0.1,3283,41.98333333,62,27653,09/16/24,380,FALSE,Monday,1,9:02:04 pm,9:00 pm,140,68.5889115
9434,190,0.131944444,2250,55.53333333,4,28769,09/22/24,391,FALSE,Sunday,7,8:53:11 pm,8:00 pm,60,88.89094648
9434,149,0.103472222,3264,30.85,42,26719,08/23/24,402,FALSE,Friday,5,5:27:28 am,5:00 am,40,31.52827372
9434,194,0.134722222,1209,27.73333333,57,24093,08/08/2024,413,FALSE,Thursday,4,2:45:13 am,2:00 am,80,24.33972865
9434,160,0.111111111,3026,24.61666667,2,35648,09/15/24,424,FALSE,Sunday,7,5:00:13 pm,5:00 pm,60,21.8969709
9434,150,0.104166667,1013,21.48333333,48,36585,08/27/24,435,FALSE,Tuesday,2,1:20:23 am,1:00 am,100,40.7195603
9434,199,0.138194444,2341,18.36666667,91,27829,08/20/24,446,FALSE,Tuesday,2,10:23:37 pm,10:00 pm,60,93.4288139
9434,142,0.098611111,3357,15.25,36,31134,08/12/2024,457,FALSE,Monday,1,1:33:43 am,1:00 am,120,84.9642473
9434,101,0.070138889,1142,12.13333333,91,26281,09/14/24,468,FALSE,Saturday,6,4:40:37 pm,4:00 pm,120,61.78753668
9434,172,0.119444444,3275,9.016666667,60,30536,09/21/24,479,FALSE,Saturday,6,3:50:48 pm,3:00 pm,80,4.870885337
9434,140,0.097222222,1903,5.9,67,31800,08/01/2024,490,FALSE,Thursday,4,11:11:46 am,11:00 am,160,20.9490087
9434,156,0.108333333,1467,2.766666667,58,36440,08/12/2024,501,FALSE,Monday,1,2:10:35 am,2:00 am,120,99.8340351
9434,150,0.104166667,1987,9.583333333,70,24495,09/27/24,512,FALSE,Friday,5,9:22:22 pm,9:00 pm,120,27.08308857
9434,112,0.077777778,3108,6.466666667,85,27770,08/12/2024,523,FALSE,Monday,1,3:10:49 pm,3:00 pm,60,35.14692281
9434,159,0.110416667,2373,3.333333333,67,34163,09/15/24,534,FALSE,Sunday,7,4:43:35 am,4:00 am,140,5.465852452
9434,173,0.120138889,3189,78.68333333,91,36885,08/08/2024,545,FALSE,Thursday,4,9:57:24 am,9:00 am,60,17.5603802
9434,144,0.1,3340,50.95,81,25710,08/27/24,556,FALSE,Tuesday,2,9:33:36 pm,9:00 pm,40,68.30010296
9434,198,0.1375,3230,16.95,24,31993,09/08/2024,633,FALSE,Sunday,7,12:19:47 pm,12:00 pm,100,68.29908082
9434,159,0.110416667,1116,10.71666667,2,24477,08/01/2024,655,FALSE,Thursday,4,9:46:03 pm,9:00 pm,160,88.34497677
9434,183,0.127083333,1130,7.6,36,34809,08/05/2024,666,FALSE,Monday,1,9:48:27 am,9:00 am,100,87.46033858
9434,154,0.106944444,3242,30.56666667,93,24406,08/09/2024,732,FALSE,Friday,5,3:35:40 am,3:00 am,140,9.974255321
9434,112,0.077777778,2799,28.01666667,91,25552,09/25/24,776,FALSE,Wednesday,3,6:00:29 pm,6:00 pm,140,58.23718784
9434,118,0.081944444,3005,24.9,78,29902,08/27/24,787,FALSE,Tuesday,2,7:13:44 pm,7:00 pm,100,22.39064567
9434,107,0.074305556,1448,9.3,62,30291,08/25/24,842,TRUE,Sunday,7,2:53:10 pm,2:00 pm,120,61.1786271
9434,146,0.101388889,3464,6.183333333,40,31624,08/20/24,853,TRUE,Tuesday,2,9:40:24 am,9:00 am,120,46.85685429
2365,181,0.125694444,832,23.33333333,18,35431,09/08/2024,9,TRUE,Sunday,7,10:55:41 pm,10:00 pm,80,32.1422394
2365,101,0.070138889,1905,52.73333333,40,35554,09/05/2024,31,TRUE,Thursday,4,3:59:48 am,3:00 am,40,44.36130452
2365,112,0.077777778,424,20.35,18,35881,08/13/24,75,TRUE,Tuesday,2,4:51:13 pm,4:00 pm,20,80.8757487
2365,176,0.122222222,2165,17.23333333,90,25844,08/26/24,86,TRUE,Monday,1,9:52:33 pm,9:00 pm,120,22.52721868
2365,173,0.120138889,410,14.11666667,29,26261,08/17/24,97,TRUE,Saturday,6,4:45:56 am,4:00 am,160,10.61527171
2365,134,0.093055556,3215,11,23,30601,08/20/24,108,TRUE,Tuesday,2,5:19:29 pm,5:00 pm,80,0.656436952
2365,137,0.095138889,2669,28.3,7,36161,08/25/24,229,TRUE,Sunday,7,3:57:33 pm,3:00 pm,140,19.60574707
2365,196,0.136111111,1419,25.18333333,79,31403,08/15/24,240,FALSE,Thursday,4,3:01:55 am,3:00 am,40,25.40159338
2365,189,0.13125,157,12.7,26,31378,08/14/24,284,FALSE,Wednesday,3,6:30:35 pm,6:00 pm,80,85.2494797
2365,184,0.127777778,1434,0.783333333,84,28502,08/19/24,350,FALSE,Monday,1,3:50:39 am,3:00 am,100,91.96622897
2365,182,0.126388889,1636,31.55,82,24424,09/24/24,361,FALSE,Tuesday,2,10:50:01 am,10:00 am,20,21.53275788
2365,141,0.097916667,2012,63.88333333,15,25214,08/11/2024,372,FALSE,Sunday,7,8:42:46 am,8:00 am,100,66.56859945
2365,166,0.115277778,2621,8.033333333,1,27039,08/03/2024,383,FALSE,Saturday,6,4:54:31 pm,4:00 pm,100,46.87491808
2365,128,0.088888889,1775,10.95,17,29787,08/27/24,394,FALSE,Tuesday,2,10:05:04 am,10:00 am,140,69.7269635
2365,178,0.123611111,1342,30,36,28247,08/25/24,405,FALSE,Sunday,7,6:20:44 am,6:00 am,140,68.95699243
2365,167,0.115972222,1918,26.88333333,87,29899,08/16/24,416,FALSE,Friday,5,11:42:11 am,11:00 am,100,63.76063681
2365,113,0.078472222,3212,23.76666667,48,25705,08/04/2024,427,FALSE,Sunday,7,7:02:00 pm,7:00 pm,40,94.6400684
2365,126,0.0875,2293,20.63333333,19,34186,09/25/24,438,FALSE,Wednesday,3,12:12:42 am,12:00 am,140,7.654015801
2365,180,0.125,2592,17.51666667,51,35159,09/06/2024,449,FALSE,Friday,5,2:03:45 am,2:00 am,120,94.6248676
2365,108,0.075,2681,14.4,91,26770,09/21/24,460,FALSE,Saturday,6,9:40:49 pm,9:00 pm,100,91.47384136
2365,147,0.102083333,1410,11.28333333,80,38344,09/20/24,471,FALSE,Friday,5,9:51:09 am,9:00 am,160,46.36940092
2365,200,0.138888889,1551,8.166666667,77,29877,08/07/2024,482,FALSE,Wednesday,3,4:01:50 pm,4:00 pm,80,67.86901064
2365,132,0.091666667,1856,5.05,60,35280,08/22/24,493,FALSE,Thursday,4,6:01:27 pm,6:00 pm,140,84.96482237
2365,193,0.134027778,43,1.916666667,74,31105,09/24/24,504,FALSE,Tuesday,2,10:23:28 am,10:00 am,80,12.75272251
2365,161,0.111805556,1909,8.733333333,53,38550,09/18/24,515,FALSE,Wednesday,3,11:01:12 pm,11:00 pm,120,77.60625493
2365,123,0.085416667,3598,5.616666667,12,28325,09/28/24,526,FALSE,Saturday,6,9:04:41 pm,9:00 pm,120,97.28394483
2365,167,0.115972222,2760,2.483333333,75,31299,09/03/2024,537,FALSE,Tuesday,2,3:20:44 pm,3:00 pm,20,36.04044088
2365,173,0.120138889,1564,67.36666667,3,28335,08/10/2024,548,FALSE,Saturday,6,10:16:28 am,10:00 am,40,8.257915223
2365,141,0.097916667,3275,16.1,22,26159,08/11/2024,636,FALSE,Sunday,7,6:21:33 pm,6:00 pm,100,49.16283907
2365,101,0.070138889,1675,9.866666667,84,36209,09/08/2024,658,FALSE,Sunday,7,3:49:51 am,3:00 am,160,67.78692927
2365,175,0.121527778,2590,6.75,22,31740,09/18/24,669,FALSE,Wednesday,3,11:59:02 pm,11:00 pm,160,11.18376201
2365,146,0.101388889,879,17,46,35084,08/10/2024,713,TRUE,Saturday,6,5:20:20 pm,5:00 pm,60,55.70284643
2365,184,0.127777778,713,52.73333333,15,31856,09/30/24,724,TRUE,Monday,1,10:18:22 am,10:00 am,120,87.77660027
2365,167,0.115972222,1042,51.38333333,45,26357,09/06/2024,735,TRUE,Friday,5,3:14:53 pm,3:00 pm,100,76.83538106
2365,182,0.126388889,2229,27.16666667,86,29725,09/15/24,779,TRUE,Sunday,7,7:37:21 am,7:00 am,40,63.88437046
2365,114,0.079166667,2586,20.91666667,93,35547,08/07/2024,801,TRUE,Wednesday,3,6:14:14 am,6:00 am,140,4.2237286
2365,145,0.100694444,2239,14.68333333,70,30922,08/17/24,823,TRUE,Saturday,6,12:02:05 pm,12:00 pm,120,35.81881321
2365,103,0.071527778,506,11.56666667,59,36912,08/29/24,834,FALSE,Thursday,4,12:21:24 pm,12:00 pm,40,65.58551952
2365,107,0.074305556,1712,8.45,71,27316,08/29/24,845,FALSE,Thursday,4,10:32:37 am,10:00 am,160,97.30314561
2365,183,0.127083333,972,16.38333333,51,31272,08/12/2024,999,FALSE,Monday,1,9:07:35 am,9:00 am,60,92.5665523
1748,116,0.080555556,1135,1.666666667,95,24345,09/25/24,25,FALSE,Wednesday,3,1:46:39 am,1:00 am,60,30.01812852
1748,159,0.110416667,1611,28.3,92,24764,08/16/24,47,FALSE,Friday,5,3:39:03 pm,3:00 pm,140,80.77815442
1748,166,0.115277778,473,25.18333333,8,38046,09/01/2024,58,FALSE,Sunday,7,5:32:45 am,5:00 am,120,91.94569543
1748,133,0.092361111,936,22.05,88,35774,09/05/2024,69,FALSE,Thursday,4,3:43:37 pm,3:00 pm,140,3.594239411
1748,100,0.069444444,693,18.93333333,86,28319,09/26/24,80,FALSE,Thursday,4,5:21:29 am,5:00 am,100,9.743148587
1748,123,0.085416667,905,15.81666667,49,31821,08/23/24,91,FALSE,Friday,5,1:16:27 am,1:00 am,160,6.748185283
1748,191,0.132638889,1301,12.7,60,36445,08/20/24,102,FALSE,Tuesday,2,7:38:39 am,7:00 am,80,24.54567897
1748,110,0.076388889,3099,9.583333333,64,37574,09/09/2024,113,FALSE,Monday,1,10:49:39 pm,10:00 pm,160,37.13543251
1748,174,0.120833333,3346,30,97,34639,08/20/24,223,FALSE,Tuesday,2,11:24:50 am,11:00 am,40,36.24009209
1748,124,0.086111111,1483,26.88333333,31,33976,09/13/24,234,FALSE,Friday,5,9:16:57 am,9:00 am,120,12.25396371
1748,130,0.090277778,2749,1.916666667,27,29959,09/30/24,322,FALSE,Monday,1,1:27:15 pm,1:00 pm,140,24.62991185
1748,177,0.122916667,3148,78.68333333,18,28374,09/22/24,333,FALSE,Sunday,7,5:29:25 pm,5:00 pm,140,34.34993478
1748,192,0.133333333,170,67.36666667,56,32245,08/28/24,344,FALSE,Wednesday,3,6:14:49 am,6:00 am,160,65.59104584
1748,142,0.098611111,1022,20.28333333,21,34675,08/02/2024,355,FALSE,Friday,5,5:16:03 pm,5:00 pm,100,21.78421877
1748,189,0.13125,382,1.633333333,13,36703,09/11/2024,366,FALSE,Wednesday,3,11:00:41 am,11:00 am,40,7.847310921
1748,195,0.135416667,2521,20.61666667,80,27276,09/27/24,377,FALSE,Friday,5,7:33:21 am,7:00 am,100,62.70882358
1748,148,0.102777778,2086,28.41666667,61,38362,09/03/2024,388,FALSE,Tuesday,2,3:13:43 am,3:00 am,100,27.7890104
1748,200,0.138888889,2282,31.7,16,28105,09/19/24,399,FALSE,Thursday,4,9:56:24 am,9:00 am,20,60.42339015
1748,139,0.096527778,1854,28.58333333,14,30096,08/29/24,410,FALSE,Thursday,4,2:05:39 am,2:00 am,100,51.90148035
1748,175,0.121527778,1096,25.46666667,54,27406,08/18/24,421,FALSE,Sunday,7,6:22:33 pm,6:00 pm,100,63.51658756
1748,122,0.084722222,1039,22.33333333,29,24599,09/29/24,432,TRUE,Sunday,7,12:54:24 pm,12:00 pm,100,18.52874219
1748,150,0.104166667,2448,19.21666667,64,32172,09/01/2024,443,TRUE,Sunday,7,2:58:32 pm,2:00 pm,80,36.81387104
1748,140,0.097222222,2945,16.1,17,26170,09/15/24,454,TRUE,Sunday,7,8:59:46 am,8:00 am,140,7.427023963
1748,136,0.094444444,1188,12.98333333,27,34157,08/06/2024,465,TRUE,Tuesday,2,12:17:46 pm,12:00 pm,40,26.09862732
1748,185,0.128472222,2570,9.866666667,72,38221,08/22/24,476,TRUE,Thursday,4,1:31:39 pm,1:00 pm,160,10.52279274
1748,109,0.075694444,18,6.75,94,27332,09/28/24,487,TRUE,Saturday,6,3:54:46 am,3:00 am,100,97.05067889
1748,112,0.077777778,3337,3.616666667,61,32741,09/17/24,498,TRUE,Tuesday,2,11:46:20 am,11:00 am,120,11.84489174
1748,197,0.136805556,108,0.5,56,38116,09/04/2024,509,TRUE,Wednesday,3,12:40:34 pm,12:00 pm,140,24.16319545
1748,173,0.120138889,1312,7.316666667,21,30261,08/08/2024,520,TRUE,Thursday,4,8:47:49 pm,8:00 pm,100,9.000644392
1748,163,0.113194444,1993,4.183333333,17,26038,09/10/2024,531,TRUE,Tuesday,2,12:39:18 pm,12:00 pm,80,39.57772712
1748,178,0.123611111,928,67.36666667,2,36739,09/30/24,542,TRUE,Monday,1,11:33:25 am,11:00 am,60,73.42391939
1748,182,0.126388889,2547,51.38333333,92,29922,08/21/24,553,TRUE,Wednesday,3,7:51:10 am,7:00 am,160,78.82812588
1748,114,0.079166667,3489,17.8,47,34563,09/11/2024,630,TRUE,Wednesday,3,2:17:13 am,2:00 am,120,19.19233023
1748,133,0.092361111,1062,14.68333333,64,35113,09/17/24,641,TRUE,Tuesday,2,8:39:08 pm,8:00 pm,120,53.51753875
1748,101,0.070138889,1327,8.45,49,28401,08/15/24,663,TRUE,Thursday,4,9:16:46 pm,9:00 pm,120,88.91164407
1748,142,0.098611111,1796,26.15,74,33308,08/22/24,740,TRUE,Thursday,4,10:15:38 pm,10:00 pm,60,16.76167566
1748,113,0.078472222,2307,28.86666667,99,36066,08/17/24,773,TRUE,Saturday,6,6:20:55 pm,6:00 pm,140,21.81734091
1748,110,0.076388889,1058,25.75,71,31310,08/16/24,784,TRUE,Friday,5,2:30:57 am,2:00 am,60,68.6716098
1748,135,0.09375,3059,10.15,72,32610,09/16/24,839,TRUE,Monday,1,1:05:46 pm,1:00 pm,120,50.1265302
1748,178,0.123611111,386,7.033333333,67,29751,08/06/2024,850,TRUE,Tuesday,2,5:03:16 am,5:00 am,100,39.76229965
1748,130,0.090277778,495,14.96666667,97,24180,09/11/2024,1004,TRUE,Wednesday,3,7:56:29 pm,7:00 pm,140,56.9980435
2365,119,0.082638889,1697,28.41666667,10,36117,10/01/2024,24,TRUE,Tuesday,2,1:55:39 am,1:00 am,40,16.51194301
2365,118,0.081944444,173,28.58333333,87,31881,09/29/24,46,TRUE,Sunday,7,12:16:09 pm,12:00 pm,60,68.21920815
2365,191,0.132638889,137,25.46666667,27,24573,09/03/2024,57,TRUE,Tuesday,2,3:36:56 pm,3:00 pm,60,41.82197227
2365,139,0.096527778,2747,22.33333333,27,34244,08/19/24,68,TRUE,Monday,1,2:00:57 pm,2:00 pm,60,2.907670253
2365,188,0.130555556,818,19.21666667,9,30101,09/15/24,79,TRUE,Sunday,7,7:26:53 pm,7:00 pm,160,53.54939413
2365,119,0.082638889,656,16.1,5,38149,08/21/24,90,TRUE,Wednesday,3,9:38:42 pm,9:00 pm,60,22.92247374
2365,143,0.099305556,3486,12.98333333,95,31737,09/30/24,101,TRUE,Monday,1,10:13:40 am,10:00 am,160,36.00353162
2365,162,0.1125,1316,9.866666667,31,28740,09/03/2024,112,TRUE,Tuesday,2,4:28:49 am,4:00 am,120,84.91819512
2365,115,0.079861111,872,30.28333333,5,33220,08/18/24,222,TRUE,Sunday,7,7:11:01 pm,7:00 pm,100,46.06907946
2365,124,0.086111111,2780,27.16666667,30,36159,09/10/2024,233,TRUE,Tuesday,2,3:50:20 pm,3:00 pm,100,56.8364827
2365,154,0.106944444,2048,31.55,12,31515,09/11/2024,332,TRUE,Wednesday,3,2:26:21 pm,2:00 pm,100,15.06499571
2365,153,0.10625,3516,63.88333333,83,31388,09/28/24,343,TRUE,Saturday,6,5:06:27 pm,5:00 pm,140,14.49413687
2365,113,0.078472222,995,67.36666667,89,33306,09/14/24,354,TRUE,Saturday,6,2:27:58 am,2:00 am,160,51.43377465
2365,195,0.135416667,1184,1.916666667,73,36904,09/01/2024,365,TRUE,Sunday,7,10:21:07 pm,10:00 pm,80,16.05381277
2365,152,0.105555556,2835,78.68333333,89,28218,08/14/24,376,TRUE,Wednesday,3,4:03:38 pm,4:00 pm,20,55.21440366
2365,152,0.105555556,1051,26.41666667,86,33292,09/21/24,387,FALSE,Saturday,6,11:54:48 am,11:00 am,140,77.71032907
2365,153,0.10625,2377,31.98333333,62,33367,09/10/2024,398,FALSE,Tuesday,2,12:09:19 pm,12:00 pm,140,36.69862338
2365,177,0.122916667,3297,28.86666667,13,30049,09/18/24,409,FALSE,Wednesday,3,7:46:38 pm,7:00 pm,160,73.21458536
2365,191,0.132638889,237,25.75,91,35562,09/24/24,420,FALSE,Tuesday,2,1:41:20 am,1:00 am,120,76.89721179
2365,177,0.122916667,761,22.61666667,87,38187,09/26/24,431,FALSE,Thursday,4,6:54:21 pm,6:00 pm,80,45.3328669
2365,187,0.129861111,2861,19.5,26,28068,08/23/24,442,FALSE,Friday,5,12:04:15 am,12:00 am,100,6.868235552
2365,152,0.105555556,362,16.38333333,57,34874,09/01/2024,453,FALSE,Sunday,7,8:31:33 pm,8:00 pm,60,57.29563038
2365,160,0.111111111,814,13.26666667,28,31733,08/01/2024,464,FALSE,Thursday,4,7:20:50 am,7:00 am,80,31.84419777
2365,100,0.069444444,807,10.15,37,24204,08/20/24,475,FALSE,Tuesday,2,12:04:48 am,12:00 am,60,81.57656209
2365,192,0.133333333,3548,7.033333333,86,34363,08/19/24,486,FALSE,Monday,1,1:00:14 am,1:00 am,40,63.80021727
2365,198,0.1375,2111,3.9,88,26011,09/12/2024,497,FALSE,Thursday,4,2:17:12 pm,2:00 pm,120,20.20380452
2365,178,0.123611111,9,0.783333333,56,26810,09/19/24,508,FALSE,Thursday,4,2:10:02 am,2:00 am,160,57.74943085
2365,182,0.126388889,1536,7.6,40,30395,08/12/2024,519,FALSE,Monday,1,11:00:45 am,11:00 am,140,9.287328941
2365,117,0.08125,1850,4.483333333,12,37497,08/05/2024,530,FALSE,Monday,1,8:40:26 am,8:00 am,120,17.30188435
2365,148,0.102777778,861,63.88333333,4,24507,08/07/2024,541,FALSE,Wednesday,3,5:42:58 am,5:00 am,80,56.85937304
2365,154,0.106944444,548,20.61666667,76,30247,09/10/2024,552,FALSE,Tuesday,2,6:58:19 am,6:00 am,40,3.087749577
2365,158,0.109722222,1065,18.08333333,4,30378,08/27/24,629,FALSE,Tuesday,2,6:31:20 am,6:00 am,60,55.32333203
2365,174,0.120833333,2911,14.96666667,94,38027,09/14/24,640,FALSE,Saturday,6,2:49:40 pm,2:00 pm,100,12.57297212
2365,173,0.120138889,77,8.733333333,3,33366,08/26/24,662,FALSE,Monday,1,8:38:05 am,8:00 am,80,25.99752203
2365,134,0.093055556,1554,31.7,40,26685,09/30/24,728,FALSE,Monday,1,3:17:21 am,3:00 am,140,72.11158448
2365,142,0.098611111,3100,12.81666667,46,29405,08/31/24,739,FALSE,Saturday,6,5:42:08 pm,5:00 pm,120,77.36612196
2365,108,0.075,2015,29.15,73,29025,09/14/24,772,FALSE,Saturday,6,6:32:20 am,6:00 am,60,68.21138812
2365,122,0.084722222,3235,26.03333333,28,24994,08/01/2024,783,FALSE,Thursday,4,12:40:43 pm,12:00 pm,140,66.24377482
2365,182,0.126388889,1769,10.43333333,41,25730,08/18/24,838,FALSE,Sunday,7,5:30:05 pm,5:00 pm,40,31.89484401
2365,197,0.136805556,1528,7.316666667,98,32072,08/06/2024,849,FALSE,Tuesday,2,1:57:58 am,1:00 am,20,26.98218929
2365,120,0.083333333,2471,15.25,33,24769,09/20/24,1003,FALSE,Friday,5,9:08:46 pm,9:00 pm,180,18.1853554
7131,177,0.122916667,333,31.55,23,30006,09/22/24,4,FALSE,Sunday,7,3:50:32 pm,3:00 pm,60,21.23346081
7131,114,0.079166667,1258,81.91666667,20,25273,09/03/2024,26,FALSE,Tuesday,2,5:31:45 pm,5:00 pm,100,90.97639971
7131,133,0.092361111,615,24.9,81,34695,08/18/24,59,FALSE,Sunday,7,5:50:02 pm,5:00 pm,20,52.01559572
7131,115,0.079861111,3182,21.76666667,83,24475,09/24/24,70,FALSE,Tuesday,2,12:16:36 am,12:00 am,100,94.21197506
7131,174,0.120833333,133,18.65,86,33360,09/27/24,81,FALSE,Friday,5,9:02:47 pm,9:00 pm,20,28.8855994
7131,170,0.118055556,190,15.53333333,68,28659,09/03/2024,92,FALSE,Tuesday,2,5:28:16 pm,5:00 pm,140,11.55673037
7131,130,0.090277778,81,12.41666667,92,31023,08/29/24,103,FALSE,Thursday,4,4:35:55 pm,4:00 pm,60,38.54828889
7131,167,0.115972222,1686,29.71666667,56,33234,09/13/24,224,FALSE,Friday,5,11:45:07 am,11:00 am,100,56.04834505
7131,197,0.136805556,2016,26.6,2,32532,09/12/2024,235,FALSE,Thursday,4,7:16:24 am,7:00 am,100,55.36529162
7131,135,0.09375,2126,20.61666667,15,26943,09/29/24,334,FALSE,Sunday,7,9:25:03 am,9:00 am,140,60.31857614
7131,128,0.088888889,830,20.28333333,58,30764,10/01/2024,345,FALSE,Tuesday,2,11:57:46 pm,11:00 pm,20,54.53658743
7131,104,0.072222222,1381,31.55,4,29987,08/02/2024,356,FALSE,Friday,5,3:35:10 am,3:00 am,60,84.55613012
7131,139,0.096527778,810,1.35,58,24852,09/25/24,367,FALSE,Wednesday,3,11:22:28 pm,11:00 pm,40,89.70872484
7131,120,0.083333333,2239,1.066666667,30,28304,08/06/2024,378,FALSE,Tuesday,2,2:59:20 am,2:00 am,140,89.57226194
7131,196,0.136111111,3389,1.666666667,96,27860,09/13/24,389,FALSE,Friday,5,2:23:57 pm,2:00 pm,80,66.42011005
7131,162,0.1125,1579,31.41666667,80,27774,09/03/2024,400,FALSE,Tuesday,2,1:33:55 am,1:00 am,160,33.90267767
7131,161,0.111805556,1583,28.3,48,29188,09/27/24,411,FALSE,Friday,5,10:38:52 am,10:00 am,60,11.77150398
7131,158,0.109722222,1878,25.18333333,11,37120,08/03/2024,422,FALSE,Saturday,6,4:38:18 am,4:00 am,20,33.17911843
7131,107,0.074305556,3450,22.05,67,26904,09/18/24,433,FALSE,Wednesday,3,7:13:57 am,7:00 am,140,53.88110927
7131,102,0.070833333,2237,18.93333333,48,28207,09/07/2024,444,FALSE,Saturday,6,2:46:24 am,2:00 am,60,81.11279815
7131,161,0.111805556,1310,15.81666667,97,35296,09/01/2024,455,FALSE,Sunday,7,9:52:25 am,9:00 am,120,89.79134784
7131,143,0.099305556,3008,12.7,34,28177,09/01/2024,466,FALSE,Sunday,7,5:47:00 pm,5:00 pm,160,91.47090706
7131,199,0.138194444,3403,9.583333333,43,25563,09/23/24,477,FALSE,Monday,1,2:38:18 pm,2:00 pm,160,21.51365461
7131,121,0.084027778,2553,6.466666667,56,35686,09/02/2024,488,FALSE,Monday,1,7:03:55 am,7:00 am,60,17.78121334
7131,115,0.079861111,2333,3.333333333,75,26309,08/13/24,499,FALSE,Tuesday,2,11:50:32 pm,11:00 pm,140,94.20634986
7131,107,0.074305556,2631,0.216666667,16,24286,09/29/24,510,FALSE,Sunday,7,9:40:30 am,9:00 am,120,84.63350751
7131,115,0.079861111,889,7.033333333,40,24065,09/21/24,521,FALSE,Saturday,6,12:34:36 am,12:00 am,80,10.37646373
7131,163,0.113194444,2116,3.9,21,29783,09/20/24,532,FALSE,Friday,5,11:19:18 pm,11:00 pm,100,68.96917895
7131,158,0.109722222,3361,20.28333333,98,24834,09/21/24,543,FALSE,Saturday,6,12:30:51 am,12:00 am,100,46.43427115
