id,charger_id,date,ticket_type,support_tickets
698,1748,2024-09-05,Technical Support,5
699,1748,2024-09-20,Technical Support,14
700,1748,2024-10-10,Technical Support,2
701,7577,2024-08-01,Technical Support,9
702,7577,2024-08-15,Technical Support,4
703,7577,2024-09-05,Technical Support,10
704,7577,2024-09-20,Technical Support,6
705,7577,2024-10-10,Technical Support,3
706,9434,2024-08-01,Technical Support,8
707,9434,2024-08-15,Technical Support,11
708,9434,2024-09-05,Technical Support,15
709,9434,2024-09-20,Technical Support,1
710,9434,2024-10-10,Technical Support,0
711,2365,2024-08-01,Technical Support,14
712,2365,2024-08-15,Technical Support,15
713,2365,2024-09-05,Technical Support,10
714,2365,2024-09-20,Technical Support,15
715,2365,2024-10-10,Technical Support,3
716,6638,2024-08-01,Technical Support,14
717,6638,2024-08-15,Technical Support,8
718,6638,2024-09-05,Technical Support,11
719,6638,2024-09-20,Technical Support,13
720,6638,2024-10-10,Technical Support,11
721,3038,2024-08-01,Technical Support,9
722,3038,2024-08-15,Technical Support,1
723,3038,2024-09-05,Technical Support,4
724,3038,2024-09-20,Technical Support,7
725,3038,2024-10-10,Technical Support,14
726,8601,2024-08-01,Technical Support,8
727,8601,2024-08-15,Technical Support,7
728,8601,2024-09-05,Technical Support,10
729,8601,2024-09-20,Technical Support,3
730,8601,2024-10-10,Technical Support,2
731,7131,2024-08-01,Technical Support,6
732,7131,2024-08-15,Technical Support,13
733,7131,2024-09-05,Technical Support,1
734,7131,2024-09-20,Technical Support,8
735,7131,2024-10-10,Technical Support,1
736,5690,2024-08-01,Technical Support,9
737,5690,2024-08-15,Technical Support,3
738,5690,2024-09-05,Technical Support,14
739,5690,2024-09-20,Technical Support,0
740,5690,2024-10-10,Technical Support,3
741,7397,2024-08-01,Technical Support,0
742,7397,2024-08-15,Technical Support,9
743,7397,2024-09-05,Technical Support,14
744,7397,2024-09-20,Technical Support,12
745,7397,2024-10-10,Technical Support,6
746,1748,2024-08-01,Technical Support,5
747,1748,2024-08-15,Technical Support,13
748,1748,2024-09-05,Technical Support,14
749,1748,2024-09-20,Technical Support,11
750,1748,2024-10-10,Technical Support,8
751,7577,2024-08-01,Technical Support,2
752,7577,2024-08-15,Technical Support,8
753,7577,2024-09-05,Technical Support,9
754,7577,2024-09-20,Technical Support,14
755,7577,2024-10-10,Technical Support,6
756,9434,2024-08-01,Technical Support,14
757,9434,2024-08-15,Technical Support,12
758,9434,2024-09-05,Technical Support,8
759,9434,2024-09-20,Technical Support,5
760,9434,2024-10-10,Technical Support,0
761,2365,2024-08-01,Technical Support,0
762,2365,2024-08-15,Technical Support,6
763,2365,2024-09-05,Technical Support,2
764,2365,2024-09-20,Technical Support,5
765,2365,2024-10-10,Technical Support,12
766,6638,2024-08-01,Technical Support,15
767,6638,2024-08-15,Technical Support,4
768,6638,2024-09-05,Technical Support,14
769,6638,2024-09-20,Technical Support,6
770,6638,2024-10-10,Technical Support,2
771,3038,2024-08-01,Technical Support,10
772,3038,2024-08-15,Technical Support,9
773,3038,2024-09-05,Technical Support,2
774,3038,2024-09-20,Technical Support,3
775,3038,2024-10-10,Technical Support,7
776,8601,2024-08-01,Technical Support,3
777,8601,2024-08-15,Technical Support,0
778,8601,2024-09-05,Technical Support,8
779,8601,2024-09-20,Technical Support,3
780,8601,2024-10-10,Technical Support,10
781,7131,2024-08-01,Technical Support,13
782,7131,2024-08-15,Technical Support,4
783,7131,2024-09-05,Technical Support,10
784,7131,2024-09-20,Technical Support,1
785,7131,2024-10-10,Technical Support,13
786,5690,2024-08-01,Technical Support,1
787,5690,2024-08-15,Technical Support,1
788,5690,2024-09-05,Technical Support,7
789,5690,2024-09-20,Technical Support,5
790,5690,2024-10-10,Technical Support,1
791,7397,2024-08-01,Technical Support,6
792,7397,2024-08-15,Technical Support,5
793,7397,2024-09-05,Technical Support,8
794,7397,2024-09-20,Technical Support,13
795,7397,2024-10-10,Technical Support,1
796,1748,2024-08-01,Technical Support,1
797,1748,2024-08-15,Technical Support,6
798,1748,2024-09-05,Technical Support,14
799,1748,2024-09-20,Technical Support,1
800,1748,2024-10-10,Technical Support,14
801,7577,2024-08-01,Technical Support,3
802,7577,2024-08-15,Technical Support,9
803,7577,2024-09-05,Technical Support,10
804,7577,2024-09-20,Technical Support,10
805,7577,2024-10-10,Technical Support,11
806,9434,2024-08-01,Technical Support,13
807,9434,2024-08-15,Technical Support,8
808,9434,2024-09-05,Technical Support,8
809,9434,2024-09-20,Technical Support,4
810,9434,2024-10-10,Technical Support,6
811,2365,2024-08-01,Technical Support,7
812,2365,2024-08-15,Technical Support,2
813,2365,2024-09-05,Technical Support,12
814,2365,2024-09-20,Technical Support,15
815,2365,2024-10-10,Technical Support,12
816,6638,2024-08-01,Technical Support,15
817,6638,2024-08-15,Technical Support,14
818,6638,2024-09-05,Technical Support,7
819,6638,2024-09-20,Technical Support,12
820,6638,2024-10-10,Technical Support,3
821,3038,2024-08-01,Technical Support,0
822,3038,2024-08-15,Technical Support,6
823,3038,2024-09-05,Technical Support,10
824,3038,2024-09-20,Technical Support,4
825,3038,2024-10-10,Technical Support,7
826,8601,2024-08-01,Technical Support,11
827,8601,2024-08-15,Technical Support,3
828,8601,2024-09-05,Technical Support,10
829,8601,2024-09-20,Technical Support,4
830,8601,2024-10-10,Technical Support,14
831,7131,2024-08-01,Technical Support,5
832,7131,2024-08-15,Technical Support,10
833,7131,2024-09-05,Technical Support,3
834,7131,2024-09-20,Technical Support,1
835,7131,2024-10-10,Technical Support,10
836,5690,2024-08-01,Technical Support,15
837,5690,2024-08-15,Technical Support,13
838,5690,2024-09-05,Technical Support,1
839,5690,2024-09-20,Technical Support,11
840,5690,2024-10-10,Technical Support,1
841,7397,2024-08-01,Technical Support,13
842,7397,2024-08-15,Technical Support,10
843,7397,2024-09-05,Technical Support,0
844,7397,2024-09-20,Technical Support,4
845,7397,2024-10-10,Technical Support,0
846,1748,2024-08-01,Technical Support,6
847,1748,2024-08-15,Technical Support,9
848,1748,2024-09-05,Technical Support,0
849,1748,2024-09-20,Technical Support,15
850,1748,2024-10-10,Technical Support,12
851,7577,2024-08-01,Technical Support,13
852,7577,2024-08-15,Technical Support,13
853,7577,2024-09-05,Technical Support,10
854,7577,2024-09-20,Technical Support,1
855,7577,2024-10-10,Technical Support,5
856,9434,2024-08-01,Technical Support,14
857,9434,2024-08-15,Technical Support,4
858,9434,2024-09-05,Technical Support,3
859,9434,2024-09-20,Technical Support,6
860,9434,2024-10-10,Technical Support,15
861,2365,2024-08-01,Technical Support,7
862,2365,2024-08-15,Technical Support,12
863,2365,2024-09-05,Technical Support,0
864,2365,2024-09-20,Technical Support,3
865,2365,2024-10-10,Technical Support,2
866,6638,2024-08-01,Technical Support,5
867,6638,2024-08-15,Technical Support,11
868,6638,2024-09-05,Technical Support,5
869,6638,2024-09-20,Technical Support,7
870,6638,2024-10-10,Technical Support,13
871,3038,2024-08-01,Technical Support,13
872,3038,2024-08-15,Technical Support,8
873,3038,2024-09-05,Technical Support,9
874,3038,2024-09-20,Technical Support,13
875,3038,2024-10-10,Technical Support,1
876,8601,2024-08-01,Technical Support,11
877,8601,2024-08-15,Technical Support,3
878,8601,2024-09-05,Technical Support,11
879,8601,2024-09-20,Technical Support,11
880,8601,2024-10-10,Technical Support,7
881,7131,2024-08-01,Technical Support,8
882,7131,2024-08-15,Technical Support,10
883,7131,2024-09-05,Technical Support,1
884,7131,2024-09-20,Technical Support,7
885,7131,2024-10-10,Technical Support,13
886,5690,2024-08-01,Technical Support,9
887,5690,2024-08-15,Technical Support,8
888,5690,2024-09-05,Technical Support,4
889,5690,2024-09-20,Technical Support,14
890,5690,2024-10-10,Technical Support,6
891,7397,2024-08-01,Technical Support,11
892,7397,2024-08-15,Technical Support,13
893,7397,2024-09-05,Technical Support,10
894,7397,2024-09-20,Technical Support,11
895,7397,2024-10-10,Technical Support,13
896,1748,2024-08-01,Technical Support,1
897,1748,2024-08-15,Technical Support,0
898,1748,2024-09-05,Technical Support,11
899,1748,2024-09-20,Technical Support,12
900,1748,2024-10-10,Technical Support,5
901,7577,2024-08-01,Technical Support,14
902,7577,2024-08-15,Technical Support,9
903,7577,2024-09-05,Technical Support,11
904,7577,2024-09-20,Technical Support,7
905,7577,2024-10-10,Technical Support,3
906,9434,2024-08-01,Technical Support,9
907,9434,2024-08-15,Technical Support,11
908,9434,2024-09-05,Technical Support,11
909,9434,2024-09-20,Technical Support,3
910,9434,2024-10-10,Technical Support,6
911,2365,2024-08-01,Technical Support,15
912,2365,2024-08-15,Technical Support,2
913,2365,2024-09-05,Technical Support,13
914,2365,2024-09-20,Technical Support,12
915,2365,2024-10-10,Technical Support,4
916,6638,2024-08-01,Technical Support,8
917,6638,2024-08-15,Technical Support,5
918,6638,2024-09-05,Technical Support,1
919,6638,2024-09-20,Technical Support,6
920,6638,2024-10-10,Technical Support,11
1,7577,2024-08-01,Installation Request,0
2,7577,2024-08-15,Installation Request,13
3,7577,2024-09-05,Installation Request,5
4,7577,2024-09-20,Installation Request,11
5,7577,2024-10-10,Installation Request,7
6,9434,2024-08-01,Installation Request,15
7,9434,2024-08-15,Installation Request,15
8,9434,2024-09-05,Installation Request,11
9,9434,2024-09-20,Installation Request,8
10,9434,2024-10-10,Installation Request,13
11,2365,2024-08-01,Installation Request,2
12,2365,2024-08-15,Installation Request,2
13,2365,2024-09-05,Installation Request,9
14,2365,2024-09-20,Installation Request,7
15,2365,2024-10-10,Installation Request,7
16,6638,2024-08-01,Installation Request,15
17,6638,2024-08-15,Installation Request,3
18,6638,2024-09-05,Installation Request,15
19,6638,2024-09-20,Installation Request,9
20,6638,2024-10-10,Installation Request,15
21,3038,2024-08-01,Installation Request,13
22,3038,2024-08-15,Installation Request,4
23,3038,2024-09-05,Installation Request,0
24,3038,2024-09-20,Installation Request,4
25,3038,2024-10-10,Installation Request,9
26,8601,2024-08-01,Installation Request,2
27,8601,2024-08-15,Installation Request,14
28,8601,2024-09-05,Installation Request,8
29,8601,2024-09-20,Installation Request,8
30,8601,2024-10-10,Installation Request,12
31,7131,2024-08-01,Installation Request,9
32,7131,2024-08-15,Installation Request,11
33,7131,2024-09-05,Installation Request,1
34,7131,2024-09-20,Installation Request,8
35,7131,2024-10-10,Installation Request,13
36,5690,2024-08-01,Installation Request,7
37,5690,2024-08-15,Installation Request,3
38,5690,2024-09-05,Installation Request,10
39,5690,2024-09-20,Installation Request,5
40,5690,2024-10-10,Installation Request,4
41,7397,2024-08-01,Installation Request,10
42,7397,2024-08-15,Installation Request,14
43,7397,2024-09-05,Installation Request,3
44,7397,2024-09-20,Installation Request,8
45,7397,2024-10-10,Installation Request,10
46,1748,2024-08-01,Installation Request,6
47,1748,2024-08-15,Installation Request,11
48,1748,2024-09-05,Installation Request,8
49,1748,2024-09-20,Installation Request,5
50,1748,2024-10-10,Installation Request,9
51,7577,2024-08-01,Installation Request,14
52,7577,2024-08-15,Installation Request,2
53,7577,2024-09-05,Installation Request,2
54,7577,2024-09-20,Installation Request,12
55,7577,2024-10-10,Installation Request,9
56,9434,2024-08-01,Installation Request,1
57,9434,2024-08-15,Installation Request,13
58,9434,2024-09-05,Installation Request,7
59,9434,2024-09-20,Installation Request,13
60,9434,2024-10-10,Installation Request,0
61,2365,2024-08-01,Installation Request,11
62,2365,2024-08-15,Installation Request,8
63,2365,2024-09-05,Installation Request,12
64,2365,2024-09-20,Installation Request,14
65,2365,2024-10-10,Installation Request,7
66,6638,2024-08-01,Installation Request,10
67,6638,2024-08-15,Installation Request,0
68,6638,2024-09-05,Installation Request,8
69,6638,2024-09-20,Installation Request,1
70,6638,2024-10-10,Installation Request,2
71,3038,2024-08-01,Installation Request,5
72,3038,2024-08-15,Installation Request,4
73,3038,2024-09-05,Installation Request,14
74,3038,2024-09-20,Installation Request,14
75,3038,2024-10-10,Installation Request,7
76,8601,2024-08-01,Installation Request,8
77,8601,2024-08-15,Installation Request,1
78,8601,2024-09-05,Installation Request,4
79,8601,2024-09-20,Installation Request,4
80,8601,2024-10-10,Installation Request,1
81,7131,2024-08-01,Installation Request,9
82,7131,2024-08-15,Installation Request,8
83,7131,2024-09-05,Installation Request,8
84,7131,2024-09-20,Installation Request,7
85,7131,2024-10-10,Installation Request,8
86,5690,2024-08-01,Installation Request,1
87,5690,2024-08-15,Installation Request,1
88,5690,2024-09-05,Installation Request,1
89,5690,2024-09-20,Installation Request,4
90,5690,2024-10-10,Installation Request,4
91,7397,2024-08-01,Installation Request,4
92,7397,2024-08-15,Installation Request,11
93,7397,2024-09-05,Installation Request,5
94,7397,2024-09-20,Installation Request,7
95,7397,2024-10-10,Installation Request,14
96,1748,2024-08-01,Installation Request,5
97,1748,2024-08-15,Installation Request,4
98,1748,2024-09-05,Installation Request,7
99,1748,2024-09-20,Installation Request,12
100,1748,2024-10-10,Installation Request,10
101,7577,2024-08-01,Installation Request,12
102,7577,2024-08-15,Installation Request,11
103,7577,2024-09-05,Installation Request,12
104,7577,2024-09-20,Installation Request,0
105,7577,2024-10-10,Installation Request,4
106,9434,2024-08-01,Installation Request,14
107,9434,2024-08-15,Installation Request,8
108,9434,2024-09-05,Installation Request,1
109,9434,2024-09-20,Installation Request,8
110,9434,2024-10-10,Installation Request,13
111,2365,2024-08-01,Installation Request,15
112,2365,2024-08-15,Installation Request,10
113,2365,2024-09-05,Installation Request,8
114,2365,2024-09-20,Installation Request,0
115,2365,2024-10-10,Installation Request,15
116,6638,2024-08-01,Installation Request,5
117,6638,2024-08-15,Installation Request,5
118,6638,2024-09-05,Installation Request,15
119,6638,2024-09-20,Installation Request,11
120,6638,2024-10-10,Installation Request,9
121,3038,2024-08-01,Installation Request,6
122,3038,2024-08-15,Installation Request,13
123,3038,2024-09-05,Installation Request,4
124,3038,2024-09-20,Installation Request,6
125,3038,2024-10-10,Installation Request,15
126,8601,2024-08-01,Installation Request,4
127,8601,2024-08-15,Installation Request,2
128,8601,2024-09-05,Installation Request,6
129,8601,2024-09-20,Installation Request,7
130,8601,2024-10-10,Installation Request,5
131,7131,2024-08-01,Installation Request,9
132,7131,2024-08-15,Installation Request,6
133,7131,2024-09-05,Installation Request,5
134,7131,2024-09-20,Installation Request,14
135,7131,2024-10-10,Installation Request,0
136,5690,2024-08-01,Installation Request,6
137,5690,2024-08-15,Installation Request,2
138,5690,2024-09-05,Installation Request,2
139,5690,2024-09-20,Installation Request,8
140,5690,2024-10-10,Installation Request,11
141,7397,2024-08-01,Installation Request,5
142,7397,2024-08-15,Installation Request,2
143,7397,2024-09-05,Installation Request,7
144,7397,2024-09-20,Installation Request,12
145,7397,2024-10-10,Installation Request,3
146,1748,2024-08-01,Installation Request,11
147,1748,2024-08-15,Installation Request,14
148,1748,2024-09-05,Installation Request,12
149,1748,2024-09-20,Installation Request,3
150,1748,2024-10-10,Installation Request,8
151,7577,2024-08-01,Installation Request,14
152,7577,2024-08-15,Installation Request,12
153,7577,2024-09-05,Installation Request,15
154,7577,2024-09-20,Installation Request,10
155,7577,2024-10-10,Installation Request,5
156,9434,2024-08-01,Installation Request,13
157,9434,2024-08-15,Installation Request,3
158,9434,2024-09-05,Installation Request,12
159,9434,2024-09-20,Installation Request,4
160,9434,2024-10-10,Installation Request,15
161,2365,2024-08-01,Installation Request,13
162,2365,2024-08-15,Installation Request,15
163,2365,2024-09-05,Installation Request,9
164,2365,2024-09-20,Installation Request,9
165,2365,2024-10-10,Installation Request,9
166,6638,2024-08-01,Installation Request,9
167,6638,2024-08-15,Installation Request,0
168,6638,2024-09-05,Installation Request,15
169,6638,2024-09-20,Installation Request,0
170,6638,2024-10-10,Installation Request,15
171,3038,2024-08-01,Installation Request,6
172,3038,2024-08-15,Installation Request,6
173,3038,2024-09-05,Installation Request,1
174,3038,2024-09-20,Installation Request,8
175,3038,2024-10-10,Installation Request,14
176,8601,2024-08-01,Installation Request,1
177,8601,2024-08-15,Installation Request,15
178,8601,2024-09-05,Installation Request,9
179,8601,2024-09-20,Installation Request,9
180,8601,2024-10-10,Installation Request,12
181,7131,2024-08-01,Installation Request,5
182,7131,2024-08-15,Installation Request,4
183,7131,2024-09-05,Installation Request,5
184,7131,2024-09-20,Installation Request,1
185,7131,2024-10-10,Installation Request,13
186,5690,2024-08-01,Installation Request,15
